INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222019515,801,,ASSAULT - SIMPLE,C6, ,0,3/20/2022 17:41,2022,3,Sunday,17,,E BROADWAY,42.33571838,-71.03025592,"(42.33571838298385, -71.03025591966643)"
222020618,3115,,INVESTIGATE PERSON,A7,16,0,3/24/2022 17:13,2022,3,Thursday,17,,"CONDOR ST & GLENDON ST
EAST BOSTON  MA 02128
UNITE",42.38257496,-71.03026398,"(42.38257496375562, -71.0302639827039)"
222024098,1402,,VANDALISM,A7,16,0,4/6/2022 0:00,2022,4,Wednesday,0,,"GLENDON ST & FALCON ST
BOSTON  MA 02128
UNITED STA",42.38196998,-71.03031001,"(42.3819699785002, -71.03031000690287)"
222007549,3301,,VERBAL DISPUTE,A7, ,0,2/2/2022 3:27,2022,2,Wednesday,3,,EVERETT ST,42.36560378,-71.03036167,"(42.365603776758064, -71.03036166748116)"
222019804,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,A7,34,0,3/14/2022 14:30,2022,3,Monday,14,,WEBSTER ST,42.36469369,-71.03048361,"(42.36469368656701, -71.03048361334064)"
222017608,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7, ,0,3/13/2022 14:00,2022,3,Sunday,14,,PRESCOTT ST & LEXINGTON ST,42.38028197,-71.03064895,"(42.380281972116975, -71.030648948491)"
222024561,3115,,INVESTIGATE PERSON,A7, ,0,4/8/2022 9:04,2022,4,Friday,9,,PUTNAM ST,42.37716674,-71.03077947,"(42.37716673630622, -71.03077947120285)"
222007842,3114,,INVESTIGATE PROPERTY,A7, ,0,2/2/2022 23:49,2022,2,Wednesday,23,,SARATOGA ST,42.37864819,-71.03089238,"(42.37864818776381, -71.03089238409633)"
222006540,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,1/28/2022 19:27,2022,1,Friday,19,,CHELSEA ST,42.37638326,-71.03124103,"(42.376383261127884, -71.0312410342379)"
222013294,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6, ,0,2/24/2022 9:32,2022,2,Thursday,9,,N ST,42.33442659,-71.0312496,"(42.33442658894657, -71.03124959553196)"
222001274,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,1/6/2022 19:18,2022,1,Thursday,19,,"N ST & E BROADWAY
SOUTH BOSTON  MA 02127
UNITED ST",42.33570002,-71.03128502,"(42.335700023667926, -71.03128502349314)"
222019830,724,,AUTO THEFT,A7,16,0,3/18/2022 21:30,2022,3,Friday,21,,"E EAGLE ST & PRESCOTT ST
BOSTON  MA 02128
UNITED S",42.38134004,-71.03138997,"(42.38134003989553, -71.03138996761446)"
222012877,2660,,OTHER OFFENSE,A7, ,0,2/18/2022 12:00,2022,2,Friday,12,,PORTER ST,42.37037238,-71.03144802,"(42.37037237938048, -71.0314480243285)"
222018115,423,,ASSAULT - AGGRAVATED,A7,32,0,3/15/2022 13:10,2022,3,Tuesday,13,,PORTER ST,42.37037238,-71.03144802,"(42.37037237938048, -71.0314480243285)"
222005037,1831,,SICK ASSIST,A7, ,0,1/23/2022 1:15,2022,1,Sunday,1,,EVERETT ST,42.36612215,-71.03154214,"(42.36612215371487, -71.03154214285794)"
222016343,1402,,VANDALISM,A7, ,0,3/8/2022 14:18,2022,3,Tuesday,14,,PRINCETON ST,42.37909441,-71.03176184,"(42.379094410404264, -71.03176183820952)"
222003020,1831,,SICK ASSIST,A7, ,0,1/14/2022 17:28,2022,1,Friday,17,,MORRIS ST,42.37670946,-71.03176211,"(42.376709464207366, -71.0317621115976)"
222021395,619,,LARCENY ALL OTHERS,A7,20,0,3/27/2022 0:00,2022,3,Sunday,0,,MORRIS ST,42.37670946,-71.03176211,"(42.376709464207366, -71.0317621115976)"
222018785,1831,,SICK ASSIST,A7,16,0,3/17/2022 22:31,2022,3,Thursday,22,,CONDOR ST,42.38258002,-71.03184167,"(42.382580017223006, -71.03184167433263)"
222023773,2647,,THREATS TO DO BODILY HARM,A7, ,0,4/5/2022 12:10,2022,4,Tuesday,12,,CONDOR ST,42.38258002,-71.03184167,"(42.382580017223006, -71.03184167433263)"
222018010,3114,,INVESTIGATE PROPERTY,A7, ,0,3/15/2022 3:08,2022,3,Tuesday,3,,SUMNER ST,42.3654383,-71.03184193,"(42.36543830014636, -71.03184192926734)"
222013660,1831,,SICK ASSIST,C6, ,0,2/25/2022 18:50,2022,2,Friday,18,,E FIFTH ST,42.33400373,-71.03185355,"(42.334003728176235, -71.03185354625556)"
222016685,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,31,0,3/9/2022 19:46,2022,3,Wednesday,19,,"PORTER ST & COTTAGE ST
BOSTON  MA 02128
UNITED STA",42.37065995,-71.03192998,"(42.370659954402875, -71.03192997617091)"
222012769,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C6, ,0,2/22/2022 5:56,2022,2,Tuesday,5,,TIDE ST,42.34488444,-71.03195621,"(42.34488443533109, -71.03195621450875)"
222006215,3001,,DEATH INVESTIGATION,A7, ,0,1/27/2022 16:48,2022,1,Thursday,16,,BREMEN ST,42.37474388,-71.03207627,"(42.374743877047926, -71.03207626848962)"
222023332,3301,,VERBAL DISPUTE,A7, ,0,4/3/2022 21:05,2022,4,Sunday,21,,BREMEN ST,42.37474388,-71.03207627,"(42.374743877047926, -71.03207626848962)"
222019841,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,20,0,3/21/2022 18:41,2022,3,Monday,18,,PARIS ST,42.37702318,-71.0322473,"(42.377023184751344, -71.03224729815983)"
222016703,724,,AUTO THEFT,A7, ,0,3/5/2022 15:00,2022,3,Saturday,15,,BENNINGTON ST,42.37724638,-71.03259708,"(42.37724638479816, -71.0325970804128)"
222017985,1831,,SICK ASSIST,A7, ,0,3/14/2022 22:09,2022,3,Monday,22,,BENNINGTON ST,42.37724638,-71.03259708,"(42.37724638479816, -71.0325970804128)"
222011812,3115,,INVESTIGATE PERSON,A7, ,0,2/18/2022 10:10,2022,2,Friday,10,,BENNINGTON ST,42.37724638,-71.03259708,"(42.37724638479816, -71.0325970804128)"
222010938,1831,,SICK ASSIST,A7, ,0,2/14/2022 19:34,2022,2,Monday,19,,BENNINGTON ST,42.37724638,-71.03259708,"(42.37724638479816, -71.0325970804128)"
222001850,3114,,INVESTIGATE PROPERTY,A7, ,0,1/10/2022 2:51,2022,1,Monday,2,,TRENTON ST,42.38029951,-71.03264719,"(42.38029950824387, -71.0326471903466)"
222005196,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7, ,0,1/23/2022 18:30,2022,1,Sunday,18,,TRENTON ST,42.38029951,-71.03264719,"(42.38029950824387, -71.0326471903466)"
222001805,1831,,SICK ASSIST,A7, ,0,1/9/2022 18:30,2022,1,Sunday,18,,"BREMEN ST & MARION ST
EAST BOSTON  MA 02128
UNITED",42.37412295,-71.03280296,"(42.37412295488688, -71.03280296347201)"
222019353,1831,,SICK ASSIST,A7, ,0,3/20/2022 0:22,2022,3,Sunday,0,,EVERETT ST,42.36675779,-71.03298646,"(42.366757785428206, -71.03298645952232)"
222012187,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,2/19/2022 11:48,2022,2,Saturday,11,,"E 4TH ST & M ST
BOSTON  MA 02127
UNITED STATES",42.33480004,-71.03330998,"(42.33480004253855, -71.0333099849563)"
222015344,1402,,VANDALISM,A7, ,0,3/3/2022 18:00,2022,3,Thursday,18,,BROOKS ST,42.37662398,-71.03332247,"(42.37662397982419, -71.03332247235711)"
222008486,3114,,INVESTIGATE PROPERTY,A7, ,0,2/5/2022 11:00,2022,2,Saturday,11,,LUBEC ST,42.37051363,-71.03336022,"(42.370513625169096, -71.0333602174488)"
222018590,540,,BURGLARY - COMMERICAL,A7, ,0,3/17/2022 9:04,2022,3,Thursday,9,,LUBEC ST,42.37051363,-71.03336022,"(42.370513625169096, -71.0333602174488)"
220050051,1402,,VANDALISM,A7, ,0,2/4/2022 0:15,2022,2,Friday,0,,"CHELSEA ST & MARION ST
BOSTON  MA 02128
UNITED STA",42.37453002,-71.03339005,"(42.3745300176029, -71.0333900531323)"
222014955,3803,,M/V ACCIDENT - PERSONAL INJURY,A7, ,0,3/3/2022 0:00,2022,3,Thursday,0,,"CONDOR ST & PUTNAM ST
EAST BOSTON  MA 02128
UNITED",42.38258898,-71.03341996,"(42.38258897638044, -71.0334199628758)"
222021231,3115,,INVESTIGATE PERSON,A7, ,0,3/26/2022 20:49,2022,3,Saturday,20,,MARGINAL ST,42.36423833,-71.03344046,"(42.36423833108297, -71.03344046177381)"
222007485,1402,,VANDALISM,A7, ,0,2/1/2022 0:00,2022,2,Tuesday,0,,PRINCETON ST,42.37846078,-71.03345662,"(42.378460784992654, -71.03345661957601)"
222003463,3115,,INVESTIGATE PERSON,A7,21,0,1/16/2022 18:45,2022,1,Sunday,18,,PARIS ST,42.37577723,-71.03369448,"(42.375777227559496, -71.0336944815887)"
222013990,1402,,VANDALISM,A7, ,0,2/27/2022 10:00,2022,2,Sunday,10,,LEXINGTON ST,42.37907259,-71.03386728,"(42.37907258626265, -71.03386728292408)"
222021142,3115,,INVESTIGATE PERSON,A7,32,0,3/26/2022 14:22,2022,3,Saturday,14,,COTTAGE ST,42.36891444,-71.03399585,"(42.36891444483881, -71.03399584506876)"
222011497,3106,,PROPERTY - ACCIDENTAL DAMAGE,A7,33,0,2/17/2022 8:55,2022,2,Thursday,8,,EVERETT ST,42.36735129,-71.03436687,"(42.367351294182576, -71.03436686529399)"
222018984,3115,,INVESTIGATE PERSON,A7, ,0,3/18/2022 16:48,2022,3,Friday,16,,MAVERICK ST,42.36815918,-71.03438535,"(42.368159175279835, -71.03438534506883)"
222000191,3115,,INVESTIGATE PERSON,C6, ,0,1/1/2022 19:01,2022,1,Saturday,19,,E BROADWAY,42.33565035,-71.03438806,"(42.33565034997381, -71.03438806184514)"
222007779,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2/1/2022 19:33,2022,2,Tuesday,19,,E BROADWAY,42.33565035,-71.03438806,"(42.33565034997381, -71.03438806184514)"
222022666,3410,,TOWED MOTOR VEHICLE,A7, ,0,4/1/2022 6:43,2022,4,Friday,6,,ORLEANS ST,42.37123385,-71.03473271,"(42.371233846509796, -71.03473271481866)"
222024762,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,4/8/2022 20:15,2022,4,Friday,20,,CONDOR ST,42.38259341,-71.03474979,"(42.382593407916985, -71.03474979275377)"
222003535,2905,,VAL - VIOLATION OF AUTO LAW,A7, ,0,1/17/2022 8:40,2022,1,Monday,8,,FALCON ST,42.38197027,-71.03475395,"(42.381970274361, -71.0347539498955)"
222021379,2907,,VAL - OPERATING AFTER REV/SUSP.,A7, ,0,3/27/2022 13:18,2022,3,Sunday,13,,FALCON ST,42.38197027,-71.03475395,"(42.381970274361, -71.0347539498955)"
222004391,801,,ASSAULT - SIMPLE,A7, ,0,1/20/2022 16:08,2022,1,Thursday,16,,CHELSEA ST,42.37324778,-71.03488415,"(42.373247778155644, -71.03488415204133)"
222010653,3410,,TOWED MOTOR VEHICLE,C6, ,0,2/13/2022 17:35,2022,2,Sunday,17,,E FIFTH ST,42.33395531,-71.03491053,"(42.33395530648325, -71.03491053087856)"
222021052,1831,,SICK ASSIST,A7,33,0,3/26/2022 9:00,2022,3,Saturday,9,,COTTAGE ST,42.36802589,-71.0349944,"(42.3680258941382, -71.03499440206508)"
222023435,3410,,TOWED MOTOR VEHICLE,A7, ,0,4/4/2022 10:54,2022,4,Monday,10,,COTTAGE ST,42.36802589,-71.0349944,"(42.3680258941382, -71.03499440206508)"
222017852,3115,,INVESTIGATE PERSON,A7, ,0,3/14/2022 14:32,2022,3,Monday,14,,WEBSTER ST,42.36585686,-71.03502872,"(42.36585685642168, -71.03502871839771)"
222021726,3006,,SICK/INJURED/MEDICAL - PERSON,A7, ,0,3/28/2022 18:16,2022,3,Monday,18,,WEBSTER ST,42.36585686,-71.03502872,"(42.36585685642168, -71.03502871839771)"
222002304,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,A7, ,0,1/12/2022 1:53,2022,1,Wednesday,1,,"CHELSEA ST & GEORGE R. VISCONTI RD
EAST BOSTON  MA",42.37311801,-71.03503704,"(42.373118011283445, -71.03503704168435)"
222005214,2907,,VAL - OPERATING AFTER REV/SUSP.,A7, ,0,1/23/2022 18:31,2022,1,Sunday,18,,"CHELSEA ST & GEORGE R VISCONTI RD
BOSTON  MA 02128",42.37311004,-71.03507,"(42.37311004191284, -71.03507000410026)"
222023117,801,,ASSAULT - SIMPLE,A7, ,0,4/2/2022 21:43,2022,4,Saturday,21,,MAVERICK ST,42.36848841,-71.03513563,"(42.368488413837355, -71.03513562765183)"
222011257,3410,,TOWED MOTOR VEHICLE,A7, ,0,2/16/2022 7:06,2022,2,Wednesday,7,,PARIS ST,42.37442697,-71.03527876,"(42.374426972205306, -71.03527876301989)"
222001131,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7, ,0,1/6/2022 0:10,2022,1,Thursday,0,,PARIS ST,42.37442697,-71.03527876,"(42.374426972205306, -71.03527876301989)"
222012554,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2/19/2022 11:00,2022,2,Saturday,11,,L ST,42.33271353,-71.03529347,"(42.33271353333009, -71.03529346800524)"
222023404,3410,,TOWED MOTOR VEHICLE,A7, ,0,4/4/2022 9:00,2022,4,Monday,9,,MARION ST,42.37575891,-71.03536688,"(42.37575890758633, -71.03536687805452)"
222020667,1402,,VANDALISM,C6, ,0,3/24/2022 20:43,2022,3,Thursday,20,,L ST,42.3352005,-71.03540812,"(42.33520050294616, -71.0354081233095)"
222018671,3115,,INVESTIGATE PERSON,C6, ,0,3/17/2022 14:20,2022,3,Thursday,14,,"L ST & E BROADWAY
SOUTH BOSTON  MA 02127
UNITED ST",42.335633,-71.035423,"(42.33563300248083, -71.03542300149104)"
222012328,1831,,SICK ASSIST,C6, ,0,2/20/2022 1:22,2022,2,Sunday,1,,L ST,42.33606673,-71.03543794,"(42.33606673291622, -71.0354379402783)"
222021588,3410,,TOWED MOTOR VEHICLE,C6,222,0,3/28/2022 10:30,2022,3,Monday,10,,L ST,42.33691099,-71.03546307,"(42.33691099092834, -71.03546306574735)"
222004689,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,29,0,1/21/2022 17:15,2022,1,Friday,17,,"CHELSEA ST & PORTER ST
EAST BOSTON  MA 02128
UNITE",42.37276304,-71.035464,"(42.37276304176946, -71.03546399907135)"
222001561,3410,,TOWED MOTOR VEHICLE,A7, ,0,1/8/2022 10:15,2022,1,Saturday,10,,COTTAGE ST,42.36742605,-71.03547266,"(42.36742604540635, -71.03547266361505)"
222019603,3115,,INVESTIGATE PERSON,A7,23,0,3/20/2022 22:50,2022,3,Sunday,22,,PRINCETON ST,42.37765999,-71.03560198,"(42.37765999473733, -71.03560198037273)"
222023927,617,,LARCENY THEFT FROM BUILDING,A7, ,0,4/5/2022 21:01,2022,4,Tuesday,21,,BREMEN ST,42.37167554,-71.03563919,"(42.371675538973655, -71.0356391905613)"
222018922,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,3/18/2022 12:11,2022,3,Friday,12,,DRY DOCK AVE,42.34465705,-71.03564417,"(42.34465704564884, -71.03564417225088)"
222019390,3410,,TOWED MOTOR VEHICLE,A7, ,0,3/20/2022 6:21,2022,3,Sunday,6,,HAVRE ST,42.37495129,-71.03587934,"(42.374951286048145, -71.03587933899138)"
222013727,3410,,TOWED MOTOR VEHICLE,C6, ,0,2/26/2022 8:05,2022,2,Saturday,8,,E EIGHTH ST,42.33146978,-71.03592815,"(42.331469775897574, -71.0359281482513)"
222001892,3410,,TOWED MOTOR VEHICLE,A7, ,0,1/10/2022 8:08,2022,1,Monday,8,,SUMNER ST,42.36722207,-71.03594015,"(42.36722207081589, -71.03594014605301)"
222017272,3114,,INVESTIGATE PROPERTY,A7,30,0,3/11/2022 20:27,2022,3,Friday,20,,EVERETT ST,42.3680977,-71.03606404,"(42.36809770239406, -71.03606404168553)"
222007083,801,,ASSAULT - SIMPLE,A7, ,0,1/31/2022 13:18,2022,1,Monday,13,,EVERETT ST,42.3680977,-71.03606404,"(42.36809770239406, -71.03606404168553)"
222014632,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,3/1/2022 21:14,2022,3,Tuesday,21,,BROOKS ST,42.38228596,-71.03608137,"(42.38228595861443, -71.03608137445097)"
222024792,3115,,INVESTIGATE PERSON,C6,207,0,4/8/2022 22:57,2022,4,Friday,22,,TERMINAL ST,42.34386088,-71.03623771,"(42.34386088184749, -71.03623770901983)"
222001615,3116,,HARBOR INCIDENT / VIOLATION,C6,207,0,1/8/2022 12:36,2022,1,Saturday,12,,TERMINAL ST,42.34386088,-71.03623771,"(42.34386088184749, -71.03623770901983)"
222007286,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,2/1/2022 8:07,2022,2,Tuesday,8,,"MARION ST & SARATOGA ST
EAST BOSTON  MA 02128
UNIT",42.37664504,-71.03625497,"(42.37664503652347, -71.03625496894554)"
222012188,2662,,BALLISTICS EVIDENCE/FOUND,C6, ,0,2/19/2022 13:27,2022,2,Saturday,13,,E SEVENTH ST,42.33228037,-71.03630323,"(42.33228037303039, -71.03630322802094)"
222002567,3114,,INVESTIGATE PROPERTY,C6,226,0,1/13/2022 7:57,2022,1,Thursday,7,,E FOURTH ST,42.33474924,-71.03631736,"(42.33474923557355, -71.03631735545055)"
222003493,3207,,PROPERTY - FOUND,C6, ,0,1/16/2022 22:26,2022,1,Sunday,22,,E FOURTH ST,42.33474924,-71.03631736,"(42.33474923557355, -71.03631735545055)"
222022344,3201,,PROPERTY - LOST/ MISSING,C6, ,0,3/31/2022 0:11,2022,3,Thursday,0,,E BROADWAY,42.33561661,-71.03641894,"(42.33561660540492, -71.03641894488216)"
222009059,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,0,2/7/2022 20:17,2022,2,Monday,20,,E BROADWAY,42.33561661,-71.03641894,"(42.33561660540492, -71.03641894488216)"
222012396,613,,LARCENY SHOPLIFTING,C6, ,0,2/20/2022 10:22,2022,2,Sunday,10,,E BROADWAY,42.33561661,-71.03641894,"(42.33561660540492, -71.03641894488216)"
222000484,3114,,INVESTIGATE PROPERTY,A7, ,0,1/3/2022 10:16,2022,1,Monday,10,,MARION ST,42.37695059,-71.03646475,"(42.37695058547962, -71.03646475491462)"
222010388,801,,ASSAULT - SIMPLE,C6, ,0,2/12/2022 16:21,2022,2,Saturday,16,,COLUMBIA RD,42.32960255,-71.03661269,"(42.32960254734826, -71.03661268652371)"
222019518,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,3/20/2022 17:48,2022,3,Sunday,17,,E THIRD ST,42.33648288,-71.03663037,"(42.33648288283989, -71.03663037264347)"
222014412,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,3/1/2022 3:06,2022,3,Tuesday,3,,CHELSEA ST,42.37172266,-71.03665549,"(42.37172265802672, -71.0366554935452)"
222010173,3410,,TOWED MOTOR VEHICLE,A7, ,0,2/11/2022 19:04,2022,2,Friday,19,,CHELSEA ST,42.37172266,-71.03665549,"(42.37172265802672, -71.0366554935452)"
222014345,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,2/28/2022 17:11,2022,2,Monday,17,,CHELSEA ST,42.37172266,-71.03665549,"(42.37172265802672, -71.0366554935452)"
222019849,3301,,VERBAL DISPUTE,A7, ,0,3/21/2022 19:43,2022,3,Monday,19,,CHELSEA ST,42.37172266,-71.03665549,"(42.37172265802672, -71.0366554935452)"
222008103,3410,,TOWED MOTOR VEHICLE,A7,28,0,2/3/2022 21:25,2022,2,Thursday,21,,PARIS ST,42.37321072,-71.03668404,"(42.37321071757559, -71.03668404428483)"
222017530,801,,ASSAULT - SIMPLE,A7, ,0,3/13/2022 1:28,2022,3,Sunday,1,,EUTAW ST,42.37949214,-71.03685008,"(42.3794921446369, -71.03685008342785)"
222007665,3115,,INVESTIGATE PERSON,A7, ,0,2/2/2022 11:26,2022,2,Wednesday,11,,EUTAW ST,42.37949214,-71.03685008,"(42.3794921446369, -71.03685008342785)"
222012421,3114,,INVESTIGATE PROPERTY,A7, ,0,2/20/2022 13:50,2022,2,Sunday,13,,GOVE ST,42.37109814,-71.03686142,"(42.37109814285006, -71.03686142335414)"
222016830,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7, ,0,3/10/2022 13:25,2022,3,Thursday,13,,"ORLEANS ST & MAVERICK ST
EAST BOSTON  MA 02128
UNI",42.36930199,-71.03701104,"(42.36930199472945, -71.03701103803918)"
222017614,1402,,VANDALISM,A7,24,0,3/13/2022 0:00,2022,3,Sunday,0,,MONMOUTH ST,42.38011766,-71.03722943,"(42.38011765803918, -71.03722942789413)"
222004531,3114,,INVESTIGATE PROPERTY,A7,29,0,1/21/2022 8:00,2022,1,Friday,8,,BREMEN ST,42.37030725,-71.03724113,"(42.370307247540076, -71.03724112724824)"
222004251,3006,,SICK/INJURED/MEDICAL - PERSON,A7,24,0,1/20/2022 0:00,2022,1,Thursday,0,,MARION ST,42.37817244,-71.03729943,"(42.37817244132139, -71.03729942910877)"
222024556,3410,,TOWED MOTOR VEHICLE,A7, ,0,4/8/2022 9:53,2022,4,Friday,9,,WEBSTER ST,42.36690003,-71.03741912,"(42.36690003141896, -71.03741911710055)"
222007481,3301,,VERBAL DISPUTE,A7, ,0,2/1/2022 20:22,2022,2,Tuesday,20,,PARIS ST,42.37248334,-71.03752375,"(42.37248334162697, -71.03752375336768)"
222006529,1831,,SICK ASSIST,A7, ,0,1/28/2022 17:50,2022,1,Friday,17,,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785377728, -71.03768162799254)"
222009449,3115,,INVESTIGATE PERSON,A7, ,0,2/9/2022 12:40,2022,2,Wednesday,12,,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785377728, -71.03768162799254)"
222001724,1402,,VANDALISM,A7, ,0,1/8/2022 16:30,2022,1,Saturday,16,,FALCON ST,42.3819736,-71.03768922,"(42.38197360311822, -71.03768921868063)"
222013835,1402,,VANDALISM,A7, ,0,2/26/2022 15:29,2022,2,Saturday,15,,FALCON ST,42.3819736,-71.03768922,"(42.38197360311822, -71.03768921868063)"
222017051,3410,,TOWED MOTOR VEHICLE,A7, ,0,3/11/2022 7:17,2022,3,Friday,7,,FALCON ST,42.3819736,-71.03768922,"(42.38197360311822, -71.03768921868063)"
222010776,724,,AUTO THEFT,A7, ,0,2/14/2022 3:30,2022,2,Monday,3,,CONDOR ST,42.38259067,-71.03769465,"(42.38259066544035, -71.03769465495989)"
222020842,423,,ASSAULT - AGGRAVATED,A7, ,0,3/25/2022 14:15,2022,3,Friday,14,,CONDOR ST,42.38259067,-71.03769465,"(42.38259066544035, -71.03769465495989)"
222003207,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,1/15/2022 13:52,2022,1,Saturday,13,,CONDOR ST,42.38259067,-71.03769465,"(42.38259066544035, -71.03769465495989)"
222004063,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7, ,0,1/19/2022 13:01,2022,1,Wednesday,13,,CONDOR ST,42.38259067,-71.03769465,"(42.38259066544035, -71.03769465495989)"
222018302,423,,ASSAULT - AGGRAVATED,A7, ,0,3/16/2022 7:25,2022,3,Wednesday,7,,CONDOR ST,42.38259067,-71.03769465,"(42.38259066544035, -71.03769465495989)"
222016957,3801,,M/V ACCIDENT - OTHER,A7, ,0,3/10/2022 18:33,2022,3,Thursday,18,,"PORTER ST & LONDON ST
EAST BOSTON  MA 02128
UNITED",42.37432204,-71.03780297,"(42.374322040476514, -71.03780297030556)"
222024667,3115,,INVESTIGATE PERSON,A7, ,0,4/8/2022 16:04,2022,4,Friday,16,,"LONDON ST & PORTER ST
EAST BOSTON  MA 02128
UNITED",42.37432204,-71.03780297,"(42.374322040476514, -71.03780297030556)"
222006857,1831,,SICK ASSIST,A7, ,0,1/30/2022 13:16,2022,1,Sunday,13,,"LONDON ST & PORTER ST
EAST BOSTON  MA 02128
UNITED",42.37432204,-71.03780297,"(42.374322040476514, -71.03780297030556)"
222006954,3410,,TOWED MOTOR VEHICLE,A7, ,0,1/30/2022 21:09,2022,1,Sunday,21,,CHELSEA ST,42.37063654,-71.03793213,"(42.37063653923827, -71.0379321271388)"
222014718,540,,BURGLARY - COMMERICAL,C6, ,0,3/2/2022 9:08,2022,3,Wednesday,9,,DRY DOCK AVE,42.34465296,-71.03801917,"(42.34465296012474, -71.0380191676566)"
222002333,3410,,TOWED MOTOR VEHICLE,C6, ,0,1/12/2022 8:16,2022,1,Wednesday,8,,E SECOND ST,42.33727868,-71.03809649,"(42.337278675387616, -71.03809648561004)"
222013129,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,2/23/2022 14:40,2022,2,Wednesday,14,,MARGINAL ST,42.36631989,-71.03821277,"(42.36631988636338, -71.03821277083964)"
222007423,3001,,DEATH INVESTIGATION,A7, ,0,2/1/2022 16:44,2022,2,Tuesday,16,,MARGINAL ST,42.36631989,-71.03821277,"(42.36631988636338, -71.03821277083964)"
222006779,540,,BURGLARY - COMMERICAL,A7, ,0,1/29/2022 23:32,2022,1,Saturday,23,,PORTER ST,42.3746571,-71.03822833,"(42.37465709939964, -71.0382283277359)"
222002007,1831,,SICK ASSIST,A7,22,0,1/10/2022 16:33,2022,1,Monday,16,,PORTER ST,42.3746571,-71.03822833,"(42.37465709939964, -71.0382283277359)"
222010831,1831,,SICK ASSIST,A7, ,0,2/14/2022 13:33,2022,2,Monday,13,,PORTER ST,42.3746571,-71.03822833,"(42.37465709939964, -71.0382283277359)"
222017039,3001,,DEATH INVESTIGATION,A7, ,0,3/10/2022 20:00,2022,3,Thursday,20,,MORTON PL,42.37606017,-71.03823764,"(42.376060167299, -71.03823763584539)"
222012093,2905,,VAL - VIOLATION OF AUTO LAW,A7,29,0,2/19/2022 2:29,2022,2,Saturday,2,,CHELSEA ST,42.3702488,-71.03838002,"(42.37024879722481, -71.03838001668821)"
222013937,3115,,INVESTIGATE PERSON,A7, ,0,2/27/2022 2:05,2022,2,Sunday,2,,LONDON ST,42.37382246,-71.03842544,"(42.373822459112546, -71.03842543970464)"
222009066,1831,,SICK ASSIST,A7,28,0,2/7/2022 20:57,2022,2,Monday,20,,GOVE ST,42.3721588,-71.03852378,"(42.3721588029014, -71.03852378203004)"
222011807,1831,,SICK ASSIST,A7,28,0,2/18/2022 9:41,2022,2,Friday,9,,GOVE ST,42.3721588,-71.03852378,"(42.3721588029014, -71.03852378203004)"
222016593,1831,,SICK ASSIST,A7,28,0,3/9/2022 0:00,2022,3,Wednesday,0,,GOVE ST,42.3721588,-71.03852378,"(42.3721588029014, -71.03852378203004)"
222011658,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7, ,0,2/17/2022 17:55,2022,2,Thursday,17,,EUTAW ST,42.37885719,-71.0385555,"(42.378857192274495, -71.03855550433948)"
222019812,1107,,FRAUD - IMPERSONATION,C6,207,0,3/16/2022 8:00,2022,3,Wednesday,8,,NORTHERN AVE,42.34869812,-71.03861624,"(42.34869812421019, -71.03861624357477)"
